sample_id,vibration_rms,vibration_kurtosis,vibration_spectral_energy,dominant_frequency,current_rms,current_kurtosis,current_spectral_energy,rpm_std,temperature,fault_type
297,0.35373288000373,-1.4124538131944724,4098.91756560161,0.1953125,4.9916855476905875,0.5618461018123626,1631650.0497185248,5.156721934390351,60.01894474920317,normal
298,1.0571568014042227,-1.4870128242404301,36620.985511892744,0.1953125,5.089086846921993,-1.3261131928508778,1671786.5955085233,4.920411903028205,69.7100372881217,imbalance
299,0.7525002458017253,0.02379038414924839,18555.02041090135,0.390625,5.006601336952206,-1.0048764105578787,1637208.9963134604,4.5868052858429325,68.39325302845987,misalignment
300,0.3574811937236291,-1.4514361539835081,4187.366292405566,0.1953125,5.01502186986686,-0.06662137434013093,1646916.749341183,4.755322373396163,59.83105056679969,normal
301,0.3563964596587802,-1.4400124365969786,4161.764991544787,0.1953125,4.985251134039885,0.42596709818027456,1627227.0427426735,4.655489423567093,59.90259750189533,normal
302,0.35494178145828276,-1.45703923552587,4128.165748308126,0.1953125,4.991702003491906,0.029080899963108475,1631709.0769160562,4.593983132529881,59.82430703164387,normal
303,0.35552368653753075,-1.48734080751871,4141.55308412554,0.1953125,5.002689561784209,0.4582668830330663,1638791.711490779,5.142755269110684,60.03740437429738,normal
304,0.3599360088373558,-1.4231516663878307,4245.6845611603285,0.1953125,5.009755830833497,1.0069830998904585,1643481.5571608061,4.528678440538719,59.92297730639994,normal
305,0.35891875347475655,-1.4377738463005512,4221.27148179617,0.1953125,5.014515182052447,-0.1090338186950719,1646534.3572798786,4.722930998198697,60.0755055483721,normal
306,0.36028938269447147,-1.4058857214686928,4255.570644444619,0.1953125,4.998016319934041,-0.2670119448855721,1635866.0740289404,5.431849067588454,59.920943338169806,normal
307,0.3546953010854127,-1.4358795306798797,4120.779805928221,0.1953125,5.013111661753309,-0.4365961066708852,1645642.7456324946,5.028386402304587,60.07714900696762,normal
308,0.35848881091060747,-1.4247173410704987,4211.401558165191,0.1953125,5.005859948204594,0.09006133067109312,1641011.576331502,5.309326379134383,59.84471998792151,normal
309,0.35496926469132345,-1.4286416316269002,4129.155333523247,0.1953125,5.0075645238870505,0.20756185014542572,1642106.48927178,5.073988788356066,60.03526461496241,normal
310,0.3518728720743718,-1.4130301528917109,4057.441527622245,0.1953125,5.014427036286586,0.07149188028087838,1646374.3911033513,5.171694630772416,60.21288765088053,normal
311,0.3513681884509199,-1.4120968529000288,4045.682162625959,0.1953125,4.994732093076572,0.03206749138189613,1633614.2436765116,5.256697403687043,60.060754596146694,normal
312,0.3550769760311773,-1.4152201446609851,4131.508508218453,0.1953125,5.018506972829083,-0.2952119726630702,1649386.9980354332,5.121198421052201,59.815136691353075,normal
313,0.3553340376658234,-1.4078584961136194,4137.442730544553,0.1953125,5.00338684923897,-0.0829225350001801,1639264.438227093,4.7911408943301215,59.99941959792629,normal
314,0.35945938546049216,-1.44071098814882,4234.1410781757895,0.1953125,5.006699570034588,0.1890226490928204,1641445.0073549394,4.9203161902924455,60.04379231938834,normal
315,0.3546445731004096,-1.4264753550395164,4121.747731296276,0.1953125,4.9755786024952675,0.2225045107131547,1620865.6771190711,4.927224854512588,59.96253559873268,normal
316,0.3576894316954611,-1.430316587813023,4192.081048229996,0.1953125,5.013100749589389,-0.057906196733910065,1645678.1525761234,4.821155321409139,60.128472292518836,normal
317,0.5403449764381079,12.647409540856424,9745.384607815882,0.1953125,5.011687308066777,0.396597019379064,1641572.6649002016,4.929844665965429,70.90705898003486,bearing_fault
318,0.35326055928474015,-1.4473231939206104,4089.855863656158,0.1953125,4.991177272118886,1.159485297636925,1631441.979833875,4.957076872838068,60.05058862999138,normal
319,0.3509997821905641,-1.4525284432726064,4038.3113971838675,0.1953125,4.98253390883384,-0.370778786305749,1625521.2994782885,5.010296664845495,59.91356029131694,normal
320,0.356795123004682,-1.4530278567833013,4170.696919403477,0.1953125,5.0049549255728625,-0.10566025036161841,1640398.4710928758,4.900311830585117,59.94517589152593,normal
321,1.0592651028420024,-1.4905304054513326,36764.403158030684,0.1953125,5.067222490404579,-1.3508156776304678,1659526.90767803,4.818051332828246,68.75012148764051,imbalance
322,0.3588895933328786,-1.4363753888410775,4219.272652504626,0.1953125,4.990883025587851,0.20248661010604962,1631093.9513068695,5.134851597409714,60.08098000434466,normal
323,0.3577899656824627,-1.4276570793152783,4194.8244311593435,0.1953125,5.003744491818852,-0.15944585661487798,1639653.8750237934,5.07869815390397,59.940634175741295,normal
324,1.057991946147807,-1.4859735202573456,36677.2808575896,0.1953125,5.0629212296063235,-1.3133878197786502,1655908.2288493845,5.258881171591378,68.52051850118036,imbalance
325,0.35597296187130284,-1.460301870387155,4152.343500079657,0.1953125,5.006985601922682,-0.2503751783894046,1641727.6880674437,4.625910959889325,60.02720032828576,normal
326,0.3579541653071794,-1.4326353715491815,4198.509010524067,0.1953125,4.996593080432002,0.053351304094011454,1634612.7975683175,5.344566591119328,59.7908776735887,normal
327,0.7532576099294103,0.011215354435581748,18592.346130969967,0.390625,5.013739886415268,-1.091423599873001,1641456.428523641,5.33649519668714,69.23952147062006,misalignment
328,0.356139860815401,-1.463852572628827,4156.0230941603495,0.1953125,5.001827755974569,-0.06387989182715526,1638302.8854328832,4.811007974729134,59.91834628279748,normal
329,0.3556705724239342,-1.4422439343456155,4145.199752500823,0.1953125,5.004372326842666,0.32511934048768465,1640044.6294431535,5.05647913350037,59.997982011143236,normal
330,1.066129302339001,-1.4914556787781978,37244.525686959656,0.1953125,5.093211707183411,-1.2921386151881784,1674661.4102124404,4.54705593475676,68.09472348608926,imbalance
331,0.3542571275478453,-1.439377501739729,4112.361419736023,0.1953125,4.991621424414688,-0.29548465855361083,1631521.104134931,4.835745183856906,60.09385514486494,normal
332,0.3545756252241501,-1.4044270528159974,4118.626338437395,0.1953125,5.001360345700965,0.26206494409225867,1638132.530865743,5.119301079521877,59.85658149426531,normal
333,0.35956596219273435,-1.429621965520749,4236.504091523364,0.1953125,4.988986408413484,-0.15154151489184375,1629784.9763047167,4.938275552036652,60.28269660381079,normal
334,0.3562831020788158,-1.4382905672472674,4159.100038802323,0.1953125,5.004255731692467,-0.147272339402297,1639815.5413608137,5.153340266140769,59.77226393345477,normal
335,0.35119577313833333,-1.388386440525497,4042.114281219427,0.1953125,5.009975515232019,0.5681448388764632,1643781.395941819,5.13125139585049,59.929079553484954,normal
336,0.5702309510236516,17.738128754261584,10798.053413894108,0.1953125,5.068340085412368,0.44382819295622156,1679806.9967640121,5.036896158809848,75.28349423934407,bearing_fault
337,0.34911588778251856,-1.4732020775849874,3993.8172361572783,0.1953125,4.986652787151117,-0.09932220701588701,1628356.5654768802,5.0984960681303235,60.05548619661392,normal
338,0.3541609469216054,-1.427379308249216,4110.654853199873,0.1953125,5.003376312691969,0.39867954086443547,1639204.9566278823,4.822705680840466,59.81837432311607,normal
339,0.3539919086031192,-1.4351832466207324,4106.619604622431,0.1953125,5.010408021506314,-0.08570638585242918,1644054.8233657228,5.134156313699406,60.08809731140347,normal
340,0.3580826674456399,-1.4566384191750343,4201.606202138092,0.1953125,5.019058236715276,0.2139210502461495,1649468.1806825274,5.294731249551022,60.03522874101917,normal
341,0.35684576952779384,-1.448124187922159,4170.871988336883,0.1953125,4.979569430541549,-0.3547882127191069,1623677.9148709285,5.2060891484663046,59.734758994886555,normal
342,0.3572319848934535,-1.4349000622452093,4182.74381304491,0.1953125,4.992075134066073,-0.3505354726630867,1631945.5516611391,5.2842053085659195,59.82470446840599,normal
343,0.35696880453734,-1.4273609183468012,4176.101470535041,0.1953125,5.019877616155815,-0.11704456539402308,1650018.2287881237,4.834618085312427,59.95303211533658,normal
344,0.35454813953023917,-1.425008869786599,4119.810163068936,0.1953125,4.998296038938969,0.17341367142934327,1635833.4345205473,5.083050036362703,60.09129443123685,normal
345,0.34929525932554134,-1.4510608170734562,3997.9712102229887,0.1953125,5.01567288158985,0.3148238270304331,1647594.084917894,5.022399847863514,59.919246019180996,normal
346,0.35552404092982076,-1.386864362707503,4141.946318745707,0.1953125,4.995591904972538,0.2901930315420689,1634155.8477184142,4.986984722974344,60.143398140845854,normal
347,0.3567953320084657,-1.4097504848874898,4171.318560499715,0.1953125,5.018392735811921,0.0023396983466961174,1649265.8980844263,5.247501441268343,60.12040214898514,normal
348,0.35838907709083695,-1.4426215797126531,4208.6161708352965,0.1953125,5.002501471173823,-0.31290574877926236,1638829.8960332132,5.0989522935969225,59.93633369244081,normal
349,0.3489457349848488,-1.4420149579988848,3989.691620208516,0.1953125,5.013382770282976,-0.18243408650235748,1646032.9453440292,4.612475250995991,60.07847357853286,normal
350,0.35508925849577105,-1.4550774569444482,4131.546272393401,0.1953125,5.013535023057261,0.07338933601118125,1645975.510860351,4.587808231758968,60.15937129453381,normal
351,0.34890677653823093,-1.4430956602571456,3988.448121337903,0.1953125,5.020264608116371,0.2970866646193744,1650243.838899312,5.032091377790553,60.15997217937735,normal
352,0.3558063007380115,-1.4302928765741831,4148.648334422081,0.1953125,5.0141914326089365,0.15177316079982628,1646071.71718706,4.990760380544007,59.98812261475358,normal
353,0.35877663861386155,-1.4198908746369856,4218.186316152794,0.1953125,5.009903639752084,0.09728918447712598,1643757.945509494,5.0393484762782235,59.92285379957032,normal
354,1.0579106737209965,-1.4881465944476349,36674.000692082314,0.1953125,5.077862205701447,-1.328940610474131,1665995.8606310755,5.010795966713792,69.31291807004442,imbalance
355,0.35669279998486514,-1.445597285624913,4169.013311353859,0.1953125,4.989746784630893,-0.1473597506508897,1630310.2305484118,4.820622522322906,60.048459403997384,normal
356,0.3581146400130102,-1.42252299708638,4200.782438739816,0.1953125,5.008898759901249,0.06778391724122601,1642871.0158954428,5.2794159820020266,60.08755291343428,normal
357,0.7486707523423871,0.062335334832210876,18364.23540016651,0.390625,5.023237562774366,-0.8363593643550367,1648324.3989522834,5.282358414399677,68.40828373150916,misalignment
358,0.7549851539068495,-0.002402108029110561,18677.856198508674,0.390625,5.027494664846514,-0.9364404188994166,1651333.720127695,5.060499130657172,68.4637448536403,misalignment
359,0.3545134550867745,-1.4143656821872967,4117.216576802243,0.1953125,4.991946795910941,-0.06451836285114743,1631659.2599350123,4.827816606927315,59.88862115446909,normal
360,0.35887967534000065,-1.4582434369347015,4221.056683094192,0.1953125,4.9855291570492675,-0.06463487870381623,1627621.0234155047,5.203167334243347,60.262914680104316,normal
361,0.35049197776467467,-1.4571715072232256,4025.7153131594578,0.1953125,5.008113448084261,-0.6995625306644317,1642606.2422894237,5.1074540764266265,59.991613490070144,normal
362,0.3641685768823273,-1.460905667963597,4345.624159176593,0.1953125,5.021549525550549,-0.40654076731545796,1651213.9346777273,5.17632378131776,60.01252772133019,normal
363,0.35081519659794413,-1.4720477253062454,4031.8882097039746,0.1953125,5.017601030507168,-0.35820155088460215,1648668.9419680538,4.913981846619971,60.0578041683426,normal
364,0.35829725252189626,-1.4449017913945483,4207.836578522646,0.1953125,5.001304091431403,-0.06110249028356085,1637742.4838457636,5.100454426815765,60.03310552769227,normal
365,0.3593051109502837,-1.40497622302435,4230.343911496204,0.1953125,4.998518870301585,0.3037773255256164,1636289.842729639,4.817205363580291,59.96540960757699,normal
366,0.3561456954066585,-1.3930914024600374,4156.5321831305355,0.1953125,4.987518677675481,0.09525185585089435,1628886.7977734194,4.719425805778936,60.08145213277897,normal
367,0.3605128915410129,-1.4158374094880517,4257.7318317388035,0.1953125,4.965607349300576,-0.1575700245023537,1614706.4602212338,5.213490637379486,59.885613341422385,normal
368,0.354201540744465,-1.4120289876496805,4111.012418203195,0.1953125,5.02808913709664,-0.08252590016079964,1655413.6805367349,5.230106856826127,59.98838614967512,normal
369,0.3593377534201959,-1.4535951462782413,4230.923534067775,0.1953125,5.006724652732759,-0.3063520458200957,1641621.1721456258,5.2765388825624715,60.26458232962641,normal
370,0.35728314991450627,-1.4801435857539746,4183.142288481197,0.1953125,4.992441556892641,-0.5002077205697302,1632165.9005267925,5.115345191064381,59.956335025746924,normal
371,0.7543069097026796,0.062147636830856,18641.96388778455,0.390625,5.019727934038797,-0.8154537710458971,1646266.2165901912,5.239320194036145,73.0149111947402,misalignment
372,0.3615963234624556,-1.441097951816822,4286.459822938604,0.1953125,4.978343554893469,-0.026165026093460497,1622868.8658789191,5.087588286592837,60.019600489379926,normal
373,0.3575244746980241,-1.4272111167834824,4188.464521849984,0.1953125,4.993665790019001,-0.01499776652821705,1632892.5936860864,5.070867370028101,59.976066561480614,normal
374,0.7533380132051779,0.06174307239905774,18597.063393918637,0.390625,5.039105096829595,-0.6727319067514315,1658949.22505875,4.713069875971172,73.50992148091669,misalignment
375,0.3603015588977333,-1.4243499314456924,4253.784206783964,0.1953125,5.014568593354755,0.6640467327156436,1646789.1885502925,4.737599766196186,60.14163220552246,normal
376,0.3550321461735522,-1.4088451006789917,4130.671626189667,0.1953125,5.000124791613427,-0.07355967710944133,1637314.0001184396,5.376284201369462,59.7903164697658,normal
377,0.35726168689745275,-1.4166429431021286,4182.473516950897,0.1953125,4.998832445146599,0.27403713060836754,1636408.2843850513,5.238300303207247,59.9357494041808,normal
378,0.3518305705220109,-1.4284738380861466,4056.1756130504555,0.1953125,5.004232231124488,0.36429946876852437,1639648.6276235776,5.2632356300617715,59.78090471804356,normal
379,1.0617068015157602,-1.4835368343102913,36937.059868421384,0.1953125,5.07839006893569,-1.3271313235951008,1665642.7673670826,4.99051963187888,68.78944428726055,imbalance
380,0.3602160650045471,-1.4373871855749485,4251.535359623307,0.1953125,4.991855189831224,0.17240087757516376,1631662.9058230037,4.750863855014654,59.83870322628406,normal
381,0.3604402952800338,-1.4352602819519915,4256.529326067547,0.1953125,5.025003916122049,0.3436551162062589,1653630.4481947666,4.985267628152482,59.82220570591064,normal
382,0.3520340680987702,-1.431463049934114,4061.047786098351,0.1953125,4.999604735250401,-0.2434928326313801,1636980.4988029911,5.05096753043698,59.70437196304886,normal
383,0.35217825807414954,-1.433957769982678,4064.0520401493354,0.1953125,4.994081644300207,-0.3226140448597352,1633092.005600492,4.941930469535797,59.88834284573849,normal
384,0.753662217374434,0.042727348885484684,18612.579685331482,0.390625,5.003428687081333,-0.8802210901683778,1635357.6307666202,4.945744077676927,71.70075330286267,misalignment
385,0.35843936486181427,-1.4394621019866334,4209.872169608293,0.1953125,4.99473482889408,0.5348223767572606,1633651.2132741373,4.9103095594371755,60.05553921787961,normal
386,0.35729581509570024,-1.438859238734505,4182.613882892354,0.1953125,5.000632063071556,0.41028245828314835,1637498.3859083762,4.943849519016276,59.932190656804636,normal
387,0.3539912085393722,-1.4469284896432542,4105.302397585225,0.1953125,4.986597106863047,0.05960644438434759,1628346.5422968373,4.558451868717103,59.905952719653115,normal
388,1.0606117849190644,-1.48694661051862,36859.97931390971,0.1953125,5.067156473498234,-1.3165364607434349,1658236.4336828294,5.056338520141662,68.62796065029148,imbalance
389,0.3542212482589174,-1.4480774529114009,4111.462888758383,0.1953125,5.019211065781818,-0.13358782737673547,1649724.7586191276,5.181206275373771,60.024233493105605,normal
390,0.35391394473293813,-1.4289455622819016,4104.2211446118445,0.1953125,5.01400189653365,0.8350000029683167,1646423.5741551903,5.224596682407107,60.03491334222808,normal
391,0.3563723339257379,-1.4426980830026426,4162.442713302702,0.1953125,5.013842387336932,-0.2768440194653685,1646271.4408280363,5.939651953668228,60.123427370172266,normal
392,0.3574936066604267,-1.449710937323423,4187.34561838989,0.1953125,5.010485959685714,-0.11934934582024903,1644034.3216733006,5.268029414439298,60.07723244068038,normal
393,0.36044011722450686,-1.4731744979602568,4256.1414322051005,0.1953125,4.995832420528972,-0.05176245032490545,1634243.0689303882,4.8385321235189425,59.93183439894057,normal
394,0.35256546846453074,-1.4142229895295226,4073.7145452246073,0.1953125,4.974947339462591,-0.13246922947773765,1620673.1664071598,4.671962095827451,60.115622794537465,normal
395,0.3600345284002421,-1.407966520721592,4247.505324591436,0.1953125,4.994864671210638,0.0795042434270039,1633829.0428273922,5.102966269463719,59.89199011276456,normal
396,0.35484862676959733,-1.4439606938093321,4126.65627377462,0.1953125,4.988289800858792,0.4282119026280915,1629504.6449623592,4.835145203630501,59.97856641923993,normal
397,0.3533632677613938,-1.4462358406615077,4091.4758929083177,0.1953125,4.994239678130618,-0.35761007201030814,1633220.694574742,5.445144888602841,59.92064664707358,normal
398,0.3539203357731702,-1.4286688124736253,4103.844450901564,0.1953125,5.001387292860302,-0.13397296400989633,1638101.2493445654,5.03933592562017,60.13536026745942,normal
399,0.35440933625009735,-1.3842801526760584,4115.431680481852,0.1953125,5.001813979224939,-0.6046095477231876,1638394.2061829523,5.298808598880469,59.915252905611,normal
400,0.7563698756425163,0.03345353416945951,18745.13528948207,0.390625,4.996325222817654,-0.9184865051330204,1630849.1487037344,5.038295428713242,72.61552912117223,misalignment
401,0.35178367618179823,-1.4753589213177594,4054.874001044999,0.1953125,4.989758650764061,-0.07187251747878509,1630450.658318113,4.9740834778090175,60.110649804275134,normal
402,0.35949456004501884,-1.4278186456756368,4234.852229657279,0.1953125,5.016986222507784,-0.045513555941632866,1648351.8264979834,5.208721034138449,60.066645127186845,normal
403,1.056121997547699,-1.4805018099707148,36547.25125972092,0.1953125,5.076077847515545,-1.364603860770343,1664108.8574370493,5.012851672665387,66.76871614829554,imbalance
404,0.354431141915716,-1.454948800155232,4116.156615548799,0.1953125,5.015034121935114,-0.17375799309182716,1646931.3377052313,4.839542330566449,60.233194579266346,normal
405,0.35681261087345756,-1.4429229475542908,4172.422330585468,0.1953125,5.0127657830607815,0.1818859678510627,1645319.4419071903,4.532590738606506,60.261990636248576,normal
406,0.35399629094481333,-1.4624282813767167,4106.127190811244,0.1953125,4.997409880843824,-0.08365545281963316,1635433.7482101168,4.774311401765379,59.83922283995968,normal
407,0.7570504917243598,0.04132129503797666,18779.6152526717,0.390625,5.036515387387223,-0.7420052221794684,1656874.2406496857,5.155604290376953,73.92054824872562,misalignment
408,0.3608797759198619,-1.4410466445680155,4267.532260125662,0.1953125,5.015459027103665,-0.06015288358315152,1647044.0847435368,5.1717104069042925,59.96081249108155,normal
409,0.35711548852820835,-1.4164967135222046,4177.921284604088,0.1953125,5.0217289111741685,0.3557234455892244,1651196.816500224,5.334753864699695,60.16751602025397,normal
410,0.35774747325401446,-1.437712682604997,4193.897162988235,0.1953125,5.001601951214095,-0.1387483701146235,1637955.6672069202,5.168708801547102,59.97978961801525,normal
411,0.3529712026504274,-1.4185989987629612,4082.6885045239987,0.1953125,4.990414623731029,-0.4606080007727784,1630705.0697763679,4.780754083076645,60.12107994868849,normal
412,0.35732836204977636,-1.4546629153328259,4183.573819072724,0.1953125,4.995004191975902,0.32720591174403735,1633891.8011533024,5.151923348446166,59.837229773106856,normal
413,0.3568661567139634,-1.4231339925597393,4172.972760716505,0.1953125,5.012454488727629,0.4431582574423727,1645245.0293512256,5.055032312165841,60.08747913334483,normal
414,1.0575117384436958,-1.4849693605468972,36642.41022785649,0.1953125,5.077668098842265,-1.3018069828471905,1663260.4920956148,4.685512492053502,68.69935851598929,imbalance
415,0.35751290819902887,-1.420401161380192,4188.406350563969,0.1953125,5.016664923740931,-0.052827833874378616,1647911.0139083466,4.777520876441734,59.89508845237188,normal
416,0.7531501698427409,0.036839764791665175,18586.7508218598,0.390625,5.034355132003978,-0.9032586616903524,1655350.1067237782,5.051969121894558,73.96337479476452,misalignment
417,0.35479449057052487,-1.4420584843410222,4124.746373985545,0.1953125,5.007444786392347,0.05435588501887301,1642086.0363934785,5.132477601734612,60.03614513262018,normal
418,0.3564643332920878,-1.4389818811642168,4162.599822253425,0.1953125,5.004655299787132,0.09686063867320804,1640022.855857806,4.949857037314466,60.06825512438252,normal
419,0.3591948484806846,-1.4116579045536728,4226.802718256874,0.1953125,5.04288251734403,-0.11671434334332398,1665315.1023271165,4.983332392363979,60.02270740463487,normal
420,0.351025282061192,-1.41719223474718,4037.328300182103,0.1953125,4.989792641643461,-0.2286323502177483,1630463.5030179408,5.140676476852167,59.887417754441884,normal
421,0.34821771872337326,-1.4525837514463606,3973.228180940281,0.1953125,5.015519443633022,-0.043906508640294106,1647280.3358468094,5.204393856650255,59.950532702795094,normal
422,0.355318378423815,-1.454805604221236,4136.052174868443,0.1953125,5.013356243405822,-0.4118258458587203,1645971.8425991118,5.6308085167310225,59.92270005504397,normal
423,0.3566814278759293,-1.4116100847326207,4168.742922987062,0.1953125,5.001091725645569,-0.12498213902312605,1637867.5152289995,5.155607810366061,60.045277607739266,normal
424,0.7542081622871707,0.011178413858515146,18639.96972892512,0.390625,4.998400537543794,-0.9689236678814135,1631497.4987389965,5.033424503166125,73.90390055560721,misalignment
425,0.35575872845463175,-1.436686645718474,4146.892855734775,0.1953125,4.975448881313291,-0.3168960565384631,1621174.1039012782,5.079668982160963,59.97989252229394,normal
426,0.35442874902432125,-1.4221694069698265,4116.271040045624,0.1953125,5.013331326557343,0.10149798919753428,1645745.5089284144,5.061200458921472,59.781455453701966,normal
427,0.7507751621600756,0.05954542572585586,18470.042928735696,0.390625,5.011705139523729,-0.7793417726839751,1640685.7895363974,4.869223264935134,68.8994321767183,misalignment
428,0.35682321278124796,-1.4123140743614915,4173.84863001663,0.1953125,4.997272439611035,-0.5716964857768776,1635322.430737789,4.998824874647107,60.06552911239969,normal
429,0.3545503819022804,-1.4253901843178203,4119.2123386863495,0.1953125,5.015582128752258,0.33636919192365733,1647140.604489584,4.880741783440783,60.07690007839754,normal
430,0.3555036327370252,-1.4179770881711755,4140.974605860844,0.1953125,4.986715101253374,-0.2410744039281414,1628294.1255703538,5.366881898369851,60.15758959435744,normal
431,0.3524581251970856,-1.4315789062125126,4070.4191263366533,0.1953125,4.9947500146184645,0.12235436565446722,1633777.13809979,5.3500384003045065,59.91289563500778,normal
432,0.3624506921162596,-1.4313530665834333,4304.883459431505,0.1953125,4.996899953990939,-0.04033175971772973,1635299.7730072287,4.936024325557371,59.79366760255254,normal
433,0.3551703411747008,-1.404780589599389,4134.369757023291,0.1953125,5.027207178971383,-0.009508937969987308,1654980.0652822554,4.811546981530903,59.96383715091865,normal
434,0.3542511033841731,-1.4540472505630877,4113.419216932345,0.1953125,5.0091043746286,0.37948853107932434,1643110.9426055087,4.856863630617345,59.88836715578272,normal
435,0.355774300482733,-1.4140541708857102,4148.783537987848,0.1953125,5.011262938599858,0.004183807493441716,1644406.2919631226,4.703012203634245,59.91539749710785,normal
436,0.3553074523314439,-1.4204578650156636,4136.6962436400545,0.1953125,5.002827534770331,-0.2783249146567979,1638949.6152767185,4.660625053637053,60.09616139835532,normal
437,0.3576378184203886,-1.410109672092816,4192.024210081596,0.1953125,4.988894618592839,0.06509201512286156,1629768.0131247307,5.188099602693261,59.98123593977874,normal
438,0.35795822747175965,-1.4638305897854502,4199.107349894806,0.1953125,5.008416921590688,0.17896059293544075,1642639.766701311,5.5517517951685535,59.80641645179609,normal
439,0.35698651641743157,-1.4255832656995067,4176.030894752258,0.1953125,5.0038669125639474,0.1283196541416518,1639675.196768324,4.874767730460803,59.91505639834066,normal
440,0.35961004095436644,-1.4406299966939613,4237.928749044069,0.1953125,5.008666531628521,-0.0891867181778907,1642553.2063507326,4.654911359498295,59.90228830694527,normal
441,0.6313198417031312,18.197739271282522,13174.266722841821,0.1953125,5.027255919093899,0.36341605436839375,1652410.7060089794,5.37399947947859,71.12889860345453,bearing_fault
442,0.3540504037798684,-1.4362360175922486,4107.605868633318,0.1953125,5.001590855202473,-0.2188779222760604,1638008.3820779994,4.926210871592504,60.03452996799665,normal
443,0.3565086127649098,-1.4370993952516709,4164.640549688172,0.1953125,4.983512164497073,-0.08785970028815004,1626290.7883240355,4.792896364294524,60.02779866150468,normal
444,0.3598218263642295,-1.4554571845570667,4243.020587568175,0.1953125,4.998022372534612,-0.06015610435852459,1635809.1674754897,5.204372900180852,59.866533731188596,normal
445,1.0600621770794267,-1.4876470931716708,36821.253576803334,0.1953125,5.091094466245662,-1.3108622673800865,1673100.6087934675,4.708346247003033,68.88985607824631,imbalance
446,0.35675851439364004,-1.438164976036897,4170.615341725765,0.1953125,5.026659931301051,-0.11580334142965665,1654608.0886741902,4.835216651030362,60.00628138176815,normal
447,0.3545486609471349,-1.4410802164501015,4118.652198644178,0.1953125,5.002200852727273,-0.3398121906249232,1638638.3009697848,4.57999703461087,60.08768663019811,normal
448,0.3535420815198734,-1.4068903159403678,4095.998750021024,0.1953125,4.986437248456187,0.13538555338897051,1628117.474717905,4.609050938009964,59.89545808725897,normal
449,0.7560524646916053,0.06118814239029069,18729.193702344077,0.390625,5.013329521909307,-0.7798407190813355,1641911.1414004832,4.7068283900332855,68.21935520504138,misalignment
450,0.3569972004251382,-1.4258367396026723,4176.4797487380065,0.1953125,5.009327895685329,0.12371109611853193,1642994.2985225336,4.969655860297083,60.13769274591138,normal
451,1.0602509125685162,-1.4907362691953636,36835.32589499961,0.1953125,5.0539676540886935,-1.4015650050821449,1649647.9820654711,4.918632720302824,67.5804770259245,imbalance
452,0.3575622879221568,-1.4917529032601426,4189.081778966774,0.1953125,5.001292835969204,-0.14241365906506465,1637793.3862876112,5.104099904881876,60.006225213501054,normal
453,0.3623050299816919,-1.4437615188510855,4300.809005697175,0.1953125,4.993352386855454,0.2047144719324696,1632892.4991397548,5.091311390676932,60.13328218011449,normal
454,0.3612174727615059,-1.4527204769417694,4275.567590616143,0.1953125,4.987524594208285,-0.03750281648097964,1628922.0333781324,4.676511643502626,59.93386424263973,normal
455,0.357831957687884,-1.4543756885003176,4196.110581951224,0.1953125,5.019223039115914,0.06361524647408157,1649637.54515999,5.205015926014873,59.93273224760705,normal
456,0.35177901323807,-1.4627713763674792,4055.4570896050354,0.1953125,5.004425986229007,-0.22060661240413282,1639940.3192967053,5.082064974588326,59.98918222626374,normal
457,1.0626249743696006,-1.5026100198098655,36999.39121493461,0.1953125,5.051840351107454,-1.2784638575261442,1649179.3896570825,5.077754215798264,67.31618786766467,imbalance
458,0.3593902760809006,-1.430180864351699,4232.348497910973,0.1953125,4.974381482309443,-0.4090417631064063,1620309.4135195804,5.127856736453414,60.06964599039853,normal
459,0.3561603493919998,-1.4295797378345658,4155.809537968676,0.1953125,5.010991731665884,-0.5687093540201942,1644218.7765077555,5.185385589086909,59.98317593636428,normal
460,0.3571584229668825,-1.474413802919427,4179.675888367001,0.1953125,5.003365031299928,-0.17766062466771215,1639030.2858912987,4.79805915934469,59.867534963477766,normal
461,0.3585273909279732,-1.4344087309326592,4212.057378444358,0.1953125,5.012453766141476,0.14549660868356096,1645392.823167529,5.087227894103935,59.74866918955776,normal
462,0.3603894132082454,-1.4484874644898025,4255.611452483861,0.1953125,4.996198425003458,0.5474846735471512,1634548.8900849211,4.798802471614405,60.11792013804583,normal
463,1.063633065923889,-1.4780828255622518,37070.91862845955,0.1953125,5.076242809945614,-1.4002627578086635,1664465.1023713457,5.184639815481117,65.48081755594646,imbalance
464,0.3522039183585826,-1.447710768956538,4065.1317640236252,0.1953125,4.998290038857512,-0.033958132707346156,1635836.0159250272,4.865549355294684,59.994805893055265,normal
465,0.3617011336543874,-1.4472287243614779,4285.116952104627,0.1953125,5.003157478813794,-0.3508140779776734,1639314.8477099896,4.600428621671522,60.058614688150044,normal
466,0.3541577796412034,-1.4408080965168346,4110.212104338802,0.1953125,5.020004184403823,-0.2242069102647406,1650108.340698003,5.109382397521449,59.93173293709699,normal
467,0.35728463565863955,-1.4579388014785484,4183.9987971868695,0.1953125,5.006180809246107,-0.18474819485526028,1641007.4069458824,4.750956416126497,59.886290315239684,normal
468,0.35773330993825525,-1.4575830411283286,4193.319489105721,0.1953125,4.987881567560339,-0.5535269880274241,1629131.2381217491,4.887263930115622,59.87066154022004,normal
